  PMO Teste       
     CUSTO MARGINAL DE DEMANDA - MEDIA PATAMARES           SUBMERCADO:SUDESTE                            

     ANO: 2024
                   1          2          3          4          5          6          7          8          9         10         11         12      MEDIA 
   251          0.00       0.00       0.00       0.00       0.00       0.00      40.59      44.40      68.80      43.69       5.23       7.98      30.10
   252          0.00       0.00       0.00       0.00       0.00       0.00       0.00      21.56      10.34      16.44       5.44       0.11       7.70
   253          0.00       0.00       0.00       0.00       0.00       0.00      51.40      73.57      98.37      98.86     100.80     123.36      78.05
   254          0.00       0.00       0.00       0.00       0.00       0.00      39.72      61.28      70.11      66.57      57.16      50.87      49.39
   255          0.00       0.00       0.00       0.00       0.00      28.12      50.29      45.10      31.12      21.07       3.54       8.67      26.84
   256          0.00       0.00       0.00       0.00       0.00      41.50      36.16      34.93      77.76      58.44      59.27      74.17      54.61
   257          0.00       0.00       0.00       0.00       0.00       0.00      37.95      34.48      43.49      33.54      10.31      11.87      24.52
   258          0.00       0.00       0.00       0.00       0.00      42.74      59.16      67.54      71.26      35.55      10.12      10.67      42.43
   259          0.00       0.00       0.00       0.00       0.00      39.02      45.30      36.61      68.34      68.67      62.51     146.59      66.72
   260          0.00       0.00       0.00       0.00       0.00       0.00      45.88      44.55      42.37       6.35       1.00       0.00      20.02
   261          0.00       0.00       0.00       0.00       0.00      43.50      35.66      50.15      65.68      68.72      80.30      34.76      54.11
   262          0.00       0.00       0.00       0.00       0.00      28.90      43.59      52.24      55.19      27.33      55.54      64.70      46.78
   263          0.00       0.00       0.00       0.00       0.00       0.00      52.27      44.07      60.86      73.82      59.15      80.24      52.92
   264          0.00       0.00       0.00       0.00       0.00       0.00       0.00      12.45       2.79       1.50       0.06       0.00       2.40
   265          0.00       0.00       0.00       0.00       0.00       0.00      38.42      51.60      49.64      44.21       3.30       0.12      26.76
   266          0.00       0.00       0.00       0.00       0.00      44.40      53.77      71.27      63.27      87.00      89.32     116.71      75.10
   267          0.00       0.00       0.00       0.00       0.00       0.00      25.09      27.24      35.33      37.27      67.45     176.33      52.67
   268          0.00       0.00       0.00       0.00       0.00       0.00      26.15      24.93      26.78       5.77       0.24       0.00      11.98
   269          0.00       0.00       0.00       0.00       0.00       0.00      57.43      67.38      96.15      55.85      51.43      38.15      52.34
   270          0.00       0.00       0.00       0.00       0.00       0.00      43.92      45.52      66.24     120.06     125.75     114.49      73.71
   271          0.00       0.00       0.00       0.00       0.00      30.88      59.50      86.78      62.69      89.08      92.84     132.66      79.20
   272          0.00       0.00       0.00       0.00       0.00       0.00      51.73      36.69      72.34      91.75      62.36      40.07      50.71
   273          0.00       0.00       0.00       0.00       0.00       0.00      46.22      71.30      39.04      35.98      38.23      37.58      38.34
   274          0.00       0.00       0.00       0.00       0.00       0.00       0.00      32.63      13.84       1.14       0.03       0.00       6.81
   275          0.00       0.00       0.00       0.00       0.00       0.00       0.00      31.46      28.47       8.65       2.32       0.00      10.13
   276          0.00       0.00       0.00       0.00       0.00       0.00      40.13      49.84     102.32      90.70      80.17      11.15      53.47
   277          0.00       0.00       0.00       0.00       0.00       0.00       0.00      32.60      25.31      15.14      18.79      28.17      17.14
   278          0.00       0.00       0.00       0.00       0.00      25.12      56.51      81.90      47.79      46.93      36.95      46.14      48.76
   279          0.00       0.00       0.00       0.00       0.00      41.22      61.24      86.33     102.03      77.06      65.36      48.73      68.85
   280          0.00       0.00       0.00       0.00       0.00       0.00       0.00      28.93      23.59      17.85       2.40       0.00      10.40
   281          0.00       0.00       0.00       0.00       0.00       0.00      45.11      76.16      47.28      81.33      77.74      74.52      57.45
   282          0.00       0.00       0.00       0.00       0.00       0.00      47.29      45.47      43.24       8.10       3.60      10.49      22.60
   283          0.00       0.00       0.00       0.00       0.00      28.28      37.64      24.67      26.71      15.28       5.12       0.57      19.75
   284          0.00       0.00       0.00       0.00       0.00       0.00      31.64      46.07      38.02      73.04     146.67      80.49      59.42
   285          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      24.12      31.99      52.58      18.23      18.13
   286          0.00       0.00       0.00       0.00       0.00       0.00      45.31      41.60      52.88      89.61      69.75      16.77      45.13
   287          0.00       0.00       0.00       0.00       0.00      36.43      65.56      57.21      54.09      78.62      82.41      82.37      65.24
   288          0.00       0.00       0.00       0.00       0.00       0.00      42.78      43.49      69.14      73.45     158.26     148.65      76.54
   289          0.00       0.00       0.00       0.00       0.00       0.00      43.27      34.48      32.67      62.07      12.04      40.27      32.11
   290          0.00       0.00       0.00       0.00       0.00      40.17      69.81      75.98      75.47      71.49      76.42      54.19      66.22
   291          0.00       0.00       0.00       0.00       0.00       0.00      46.78      48.75      56.14      34.88      30.83      83.22      42.94
   292          0.00       0.00       0.00       0.00       0.00       0.00       0.00      17.68      35.91       1.05       0.93       0.00       7.94
   293          0.00       0.00       0.00       0.00       0.00       0.00      52.04      70.29     100.51      55.31      99.58      59.64      62.48
   294          0.00       0.00       0.00       0.00       0.00      26.27      49.03      42.18      60.40      62.99      64.90      58.71      52.07
